root_id,x_coord,score,y_level
720575940603471811,6.418558637804803e-05,-8.866279697602273,3
720575940603472608,6.711750778860457e-05,-5.112902278533204,3
720575940603472864,6.708798584304377e-05,8.59700730315524,2
720575940603479910,6.66237100801257e-05,-61.420913894958005,5
720575940603487456,6.328487602019447e-05,-9.57770554344785,3
720575940603489824,6.627188224748125e-05,-36.042613528012154,5
720575940603491957,6.706579512226495e-05,-0.1810556982434413,2
720575940603492012,6.732533407726414e-05,0.3673216355250906,2
720575940603495340,6.684007207469612e-05,-10.249542807530956,3
720575940603495648,6.721787009843748e-05,-6.8310107596260154,3
720575940603497184,6.701073017074673e-05,4.67356341138183,2
720575940603498357,6.70630667389925e-05,-2.215289920916084,3
720575940603498613,6.708342679946763e-05,-4.723988184210745,3
720575940603498869,6.707466900957449e-05,-0.4989861466493606,2
720575940603501024,6.562080775603118e-05,6.299468559617725,2
720575940603507302,6.6502875215114e-05,10.906596468649973,2
720575940603507372,6.638400542759236e-05,-13.2988202734715,3
720575940603514141,6.69477913348576e-05,-4.872420205204638,3
720575940603516006,6.671112902797158e-05,3.8397111850279617,2
720575940603520172,6.712266907524277e-05,7.463588869301226,2
720575940603526005,6.708195928015008e-05,-0.118782909646495,2
720575940603530464,6.711030943218213e-05,-2.4919205519704217,3
720575940603533246,6.633984466673304e-05,-44.30846031002281,5
720575940603537766,6.658974312473854e-05,-36.594087933453345,5
720575940603538348,6.68563424987324e-05,-19.57375487089432,4
720575940603539424,6.605799561298215e-05,-31.905828658063943,5
720575940603544363,6.107233219173366e-05,-14.344346037574462,4
720575940603545190,6.665953192286518e-05,27.231444760422573,2
720575940603548640,6.639471687792779e-05,-39.99577950567972,5
720575940603549152,6.638420573280119e-05,-20.91869990074566,4
720575940603549868,6.823881235843723e-05,-7.4211724659237,3
720575940603552736,6.480428893046984e-05,-20.24565492634374,4
720575940603556198,6.656355495093574e-05,-16.576704085725833,4
720575940603556981,6.709833413100197e-05,1.0911612352688185,2
720575940603557920,6.720218298456038e-05,7.573732454600035,2
720575940603563893,6.711783425334794e-05,-4.356669332397379,3
720575940603565856,6.664908183228108e-05,-33.78800721820243,5
720575940603568757,6.709232413313585e-05,-11.069725587821338,3
720575940603569836,6.648073975181574e-05,-23.918266685589636,4
720575940603574374,6.639925278089146e-05,-11.770054793760654,3
720575940603578848,6.686076813266768e-05,-19.05379142312525,4
720575940603579616,6.686596805332147e-05,-6.8188452842883,3
720575940603580960,6.654314979035912e-05,5.332042094375377,2
720575940603587500,6.688276184118431e-05,-27.12085185901522,5
720575940603590246,6.653459282039459e-05,-7.707627135448094,3
720575940603591014,6.629477084392986e-05,-57.85745854604489,5
720575940603595366,6.621032246232022e-05,53.62156772198696,1
720575940603596972,6.676729785754182e-05,-3.777366328646592,3
720575940603599206,6.642982736268792e-05,-2.410483529691106,3
720575940603600230,6.693711407830625e-05,15.723625276304052,2
720575940603604258,6.214290432494062e-05,-17.57438456452839,4
720575940603605538,6.413703420211469e-05,-17.45733913392045,4
720575940603609824,6.591665836774418e-05,-31.799639107822653,5
720575940603616800,6.675287048924601e-05,3.171389022491422,2
720575940603618494,6.59765286632792e-05,-6.680948181912756,3
720575940603620268,6.648709416385787e-05,-11.621125208665251,3
720575940603621344,6.657026027319249e-05,-18.487930342293048,4
720575940603622828,6.64881102330451e-05,-22.07240771823815,4
720575940603636913,6.641092764740045e-05,-8.762527208474339,3
720575940603637438,6.684027529594606e-05,-14.216823510655985,4
720575940603642982,6.728801527745561e-05,0.8176220358502451,2
720575940603659488,6.726895550798946e-05,32.77904404657065,1
720575940603663276,6.649765637459996e-05,24.451118577468275,2
720575940603663974,6.70527667987243e-05,-7.151712740590355,3
720575940603667884,6.62206507467221e-05,-22.139480884119266,4
720575940603672032,6.670775157337195e-05,-14.018123806603835,4
720575940603673056,6.647566276906259e-05,-20.67654270563845,4
720575940603673120,6.726093025268215e-05,1.495191883871811,2
720575940603674656,6.725426325721387e-05,-1.081480432441665,2
720575940603676076,6.703805727054167e-05,-4.406539081556197,3
720575940603676448,6.634507132619613e-05,-20.952650082524464,4
720575940603676774,6.719247124411588e-05,-35.19184610399345,5
